iteracao,tempo
5855,0.5230753421783447
5860,0.5241575241088867
5865,0.5210328102111816
5870,0.524916410446167
5875,0.5232551097869873
5880,0.5414321422576904
5885,0.5115418434143066
5890,0.5118186473846436
5895,0.5143966674804688
5900,0.5173006057739258
5905,0.5160400867462158
5910,0.5188422203063965
5915,0.5225636959075928
5920,0.5533177852630615
5925,0.5218014717102051
5930,0.5307357311248779
5935,0.5254747867584229
5940,0.5263433456420898
5945,0.5248322486877441
5950,0.5288329124450684
5955,0.5278234481811523
5960,0.5312197208404541
5965,0.5280501842498779
5970,0.5317902565002441
5975,0.5274112224578857
5980,0.5352194309234619
5985,0.5350813865661621
5990,0.5524017810821533
5995,0.532158613204956
6000,0.5466094017028809
6005,0.5436692237854004
6010,0.5359659194946289
6015,0.5356283187866211
6020,0.5725193023681641
6025,0.5364348888397217
6030,0.537208080291748
6035,0.5397927761077881
6040,0.536761999130249
6045,0.5378024578094482
6050,0.5384678840637207
6055,0.5507888793945312
6060,0.5598053932189941
6065,0.550283670425415
6070,0.5436208248138428
6075,0.5552628040313721
6080,0.5474927425384521
6085,0.5475220680236816
6090,0.55446457862854
6095,0.564288854598999
6100,0.5651648044586182
6105,0.576207160949707
6110,0.5639448165893555
6115,0.5652062892913818
6120,0.5626475811004639
6125,0.5592465400695801
6130,0.5641887187957764
6135,0.5580391883850098
6140,0.5598645210266113
6145,0.5642030239105225
6150,0.5630409717559814
6155,0.5595946311950684
6160,0.5657374858856201
6165,0.5706169605255127
6170,0.5714082717895508
6175,0.5662775039672852
6180,0.5736594200134277
6185,0.5863275527954102
6190,0.5789661407470703
6195,0.5862243175506592
6200,0.623457670211792
6205,0.5841093063354492
6210,0.6036980152130127
6215,0.591810941696167
6220,0.5824785232543945
6225,0.5783743858337402
6230,0.574115514755249
6235,0.5776989459991455
6240,0.5734026432037354
6245,0.5749821662902832
6250,0.5737464427947998
6255,0.5785572528839111
6260,0.5776889324188232
6265,0.5848286151885986
6270,0.5829341411590576
6275,0.5811192989349365
6280,0.5975606441497803
6285,0.584388017654419
6290,0.5937948226928711
6295,0.5966579914093018
6300,0.5863356590270996
6305,0.5886669158935547
6310,0.5934655666351318
6315,0.598003625869751
6320,0.5914926528930664
6325,0.5923492908477783
6330,0.596992015838623
6335,0.5963637828826904
6340,0.6115198135375977
6345,0.6040506362915039
6350,0.6152980327606201
6355,0.6003522872924805
6360,0.5959408283233643
6365,0.6050071716308594
6370,0.5997254848480225
6375,0.6109175682067871
6380,0.6014337539672852
6385,0.6128897666931152
6390,0.604142427444458
6395,0.6101665496826172
6400,0.6322886943817139
6405,0.6308674812316895
6410,0.6291828155517578
6415,0.6125521659851074
6420,0.6290640830993652
6425,0.6197566986083984
6430,0.6066298484802246
6435,0.6256847381591797
6440,0.6232550144195557
6445,0.623955249786377
6450,0.6155276298522949
6455,0.6202414035797119
6460,0.6162409782409668
6465,0.6149141788482666
6470,0.6110949516296387
6475,0.6233317852020264
6480,0.6127498149871826
6485,0.6793746948242188
6490,0.6179728507995605
6495,0.6284925937652588
6500,0.6206109523773193
6505,0.6271603107452393
6510,0.6229219436645508
6515,0.6276679039001465
6520,0.6264533996582031
6525,0.6292333602905273
6530,0.6595969200134277
6535,0.6351096630096436
6540,0.6349332332611084
6545,0.6494400501251221
6550,0.626131534576416
6555,0.659660816192627
6560,0.632685661315918
6565,0.6354470252990723
6570,0.6333012580871582
6575,0.6372084617614746
6580,0.6391177177429199
6585,0.6396791934967041
6590,0.6504158973693848
6595,0.6416473388671875
6600,0.6441359519958496
6605,0.651463508605957
6610,0.645047664642334
6615,0.6474740505218506
6620,0.6512703895568848
6625,0.6433417797088623
6630,0.6362128257751465
6635,0.636878490447998
6640,0.6453099250793457
6645,0.6502492427825928
6650,0.6580915451049805
6655,1.021479845046997
6660,0.6566548347473145
6665,0.6600058078765869
6670,0.6587603092193604
6675,0.66829514503479
6680,0.6645135879516602
6685,0.6880130767822266
6690,0.6711068153381348
6695,0.6734123229980469
6700,0.6671104431152344
6705,0.6669244766235352
6710,0.6789486408233643
6715,0.6765992641448975
6720,0.6658663749694824
6725,0.6767501831054688
6730,0.6832098960876465
6735,0.7393949031829834
6740,0.6642887592315674
6745,0.685359001159668
6750,0.6737067699432373
6755,0.6786994934082031
6760,0.6791548728942871
6765,0.6775705814361572
6770,0.6716725826263428
6775,0.6775662899017334
6780,0.6762478351593018
6785,0.6779422760009766
6790,0.6716361045837402
6795,0.6886444091796875
6800,0.7098302841186523
6805,0.6877825260162354
6810,0.6992945671081543
6815,0.7003974914550781
6820,0.6896464824676514
6825,0.6975212097167969
6830,0.6927919387817383
6835,0.7052803039550781
6840,0.6981048583984375
6845,0.6980869770050049
6850,0.6968157291412354
6855,0.7054579257965088
6860,0.6992127895355225
6865,0.7011370658874512
6870,0.7028615474700928
6875,0.7028603553771973
6880,0.7296953201293945
6885,0.7010788917541504
6890,0.7018916606903076
6895,0.7049379348754883
6900,0.7121841907501221
6905,0.709531307220459
6910,0.7013082504272461
6915,0.7189145088195801
6920,0.7029259204864502
6925,0.7087960243225098
6930,0.7136993408203125
6935,0.7161977291107178
6940,0.7393443584442139
6945,0.7266824245452881
6950,0.7192237377166748
6955,0.6769495010375977
6960,0.6834611892700195
6965,0.6783702373504639
6970,0.6747989654541016
6975,0.6749463081359863
6980,0.684415340423584
6985,0.6852602958679199
6990,0.6914482116699219
6995,0.6916713714599609
7000,0.743168830871582
7005,0.6934146881103516
7010,0.7232389450073242
7015,0.70121169090271
7020,0.7109127044677734
7025,0.7201602458953857
7030,0.7098259925842285
7035,0.6948184967041016
7040,0.6887722015380859
7045,0.695941686630249
7050,0.6971538066864014
7055,0.7151496410369873
7060,0.6983938217163086
7065,0.705219030380249
7070,0.7021231651306152
7075,0.7084994316101074
7080,0.712332010269165
7085,0.7165224552154541
7090,0.717289924621582
7095,0.7177391052246094
7100,0.7179915904998779
7105,0.7235207557678223
7110,0.726355791091919
7115,0.7175736427307129
7120,0.7196710109710693
7125,0.7152998447418213
7130,0.7126479148864746
7135,0.7213611602783203
7140,0.7253220081329346
7145,0.7440764904022217
7150,0.739678144454956
7155,0.7494490146636963
7160,0.7479770183563232
7165,0.751251220703125
7170,0.7852070331573486
7175,0.7320461273193359
7180,0.7302868366241455
7185,0.7269577980041504
7190,0.7378363609313965
7195,0.7374293804168701
7200,0.7452070713043213
7205,0.7604160308837891
7210,0.7499678134918213
7215,0.7549383640289307
7220,0.8116762638092041
7225,0.7688729763031006
7230,0.7766408920288086
7235,0.7606170177459717
7240,0.7575557231903076
7245,0.7616837024688721
7250,0.7434365749359131
7255,0.7491729259490967
7260,0.7501955032348633
7265,0.7506999969482422
7270,0.7579596042633057
7275,0.765547513961792
7280,0.7706153392791748
7285,0.7611596584320068
7290,0.7579948902130127
7295,0.7842433452606201
7300,0.7808196544647217
7305,0.7897024154663086
7310,0.7822160720825195
7315,0.7904312610626221
7320,0.779555082321167
7325,0.7808878421783447
7330,0.7869563102722168
7335,0.7870669364929199
7340,0.7919602394104004
7345,0.7826361656188965
7350,0.7725772857666016
7355,0.798314094543457
7360,0.7773606777191162
7365,0.783900260925293
7370,0.7819933891296387
7375,0.799598217010498
7380,0.7841756343841553
7385,0.7861669063568115
7390,0.7865588665008545
7395,0.792827844619751
7400,0.7856602668762207
7405,0.7919876575469971
7410,0.7952072620391846
7415,0.804462194442749
7420,0.7945616245269775
7425,0.8041112422943115
7430,0.7897188663482666
7435,0.8011107444763184
7440,0.7958009243011475
7445,0.8050041198730469
7450,0.7984492778778076
7455,0.7996795177459717
7460,0.8010034561157227
7465,0.803490400314331
7470,0.7991328239440918
7475,0.8080215454101562
7480,0.7979562282562256
7485,0.8021161556243896
7490,0.8032636642456055
7495,0.8154380321502686
7500,0.8145215511322021
7505,0.8094546794891357
7510,0.8068192005157471
7515,0.8725070953369141
7520,0.812713623046875
7525,0.837874174118042
7530,0.8151228427886963
7535,0.8206155300140381
7540,0.8252742290496826
7545,0.8240451812744141
7550,0.8223497867584229
7555,0.8297255039215088
7560,0.8248460292816162
7565,0.8290929794311523
7570,0.8250744342803955
7575,0.83453369140625
7580,0.8302462100982666
7585,0.8554372787475586
7590,0.8495659828186035
7595,0.8824870586395264
7600,0.8574459552764893
7605,0.8887228965759277
7610,0.8223333358764648
7615,0.7807297706604004
7620,0.78108811378479
7625,0.785231351852417
7630,0.8336617946624756
7635,0.7915229797363281
7640,0.7738354206085205
7645,0.8045463562011719
7650,0.7928297519683838
7655,0.8013882637023926
7660,0.7908360958099365
7665,0.8002719879150391
7670,0.7985305786132812
7675,0.7988502979278564
7680,0.8015017509460449
7685,0.8071532249450684
7690,0.7946524620056152
7695,0.7881302833557129
7700,0.8000624179840088
7705,0.8177196979522705
7710,0.8127388954162598
7715,0.8066020011901855
7720,0.8251240253448486
7725,0.8389201164245605
7730,0.8171472549438477
7735,0.8125324249267578
7740,0.820157527923584
7745,0.8168160915374756
7750,0.8090510368347168
7755,0.8115053176879883
7760,0.8304040431976318
7765,0.8190486431121826
7770,0.8081526756286621
7775,0.8588869571685791
7780,0.8320200443267822
7785,0.8121864795684814
7790,0.819037914276123
7795,0.8144803047180176
7800,0.8029005527496338
7805,0.8110835552215576
7810,0.8128201961517334
7815,0.8105959892272949
7820,0.809248685836792
7825,0.8137989044189453
7830,0.8156225681304932
7835,0.8253581523895264
7840,0.821690559387207
7845,0.8226616382598877
7850,0.8152406215667725
7855,0.8210561275482178
7860,0.8161795139312744
7865,0.8250153064727783
7870,0.8195459842681885
7875,0.8314554691314697
7880,0.8325529098510742
7885,0.8376288414001465
7890,0.8250625133514404
7895,0.8324422836303711
7900,0.8255491256713867
7905,0.8382704257965088
7910,0.8415915966033936
7915,0.8631269931793213
7920,0.8434913158416748
7925,0.8458328247070312
7930,0.8530685901641846
7935,0.844001054763794
7940,0.8333051204681396
7945,0.8569326400756836
7950,0.9110875129699707
7955,0.8622441291809082
7960,0.8630332946777344
7965,0.8694524765014648
7970,0.8697125911712646
7975,0.871856689453125
7980,0.8620176315307617
7985,0.8631107807159424
7990,0.8622269630432129
7995,0.8775162696838379
8000,0.8756535053253174
8005,0.8671505451202393
8010,0.8631396293640137
8015,0.867680549621582
8020,0.8717379570007324
8025,0.9329636096954346
8030,0.9055607318878174
8035,0.9089107513427734
8040,0.9004640579223633
8045,0.8970670700073242
8050,0.8857357501983643
8055,0.8948347568511963
8060,0.8886392116546631
8065,0.8962197303771973
8070,0.8822166919708252
8075,0.8916361331939697
8080,0.8916239738464355
8085,0.9125430583953857
8090,0.9130363464355469
8095,0.916522741317749
8100,0.9057822227478027
8105,0.9168639183044434
8110,0.9075968265533447
8115,0.9200344085693359
8120,0.8970494270324707
8125,0.9141130447387695
8130,0.9061055183410645
8135,0.8987424373626709
8140,0.9191317558288574
8145,0.9004709720611572
8150,0.9067075252532959
8155,0.9043824672698975
8160,0.904029130935669
8165,0.913057804107666
8170,0.897346019744873
8175,0.90755295753479
8180,0.8940606117248535
8185,0.9055783748626709
8190,0.89774489402771
8195,0.9043223857879639
8200,0.9035007953643799
8205,0.91098952293396
8210,0.9086217880249023
8215,0.918926477432251
8220,0.9108586311340332
8225,0.9114224910736084
8230,0.9128007888793945
8235,0.9198250770568848
8240,0.9246814250946045
8245,0.931973934173584
8250,0.9184904098510742
8255,0.9221596717834473
8260,0.9280860424041748
8265,0.9434366226196289
8270,0.923414945602417
8275,0.9338278770446777
8280,0.9268226623535156
8285,1.0154829025268555
8290,0.927865743637085
8295,0.9465289115905762
8300,0.9322597980499268
8305,0.9469435214996338
8310,0.9500682353973389
8315,0.9503567218780518
8320,0.958012580871582
8325,0.9621288776397705
8330,0.9390192031860352
8335,0.9307248592376709
8340,0.9393250942230225
8345,0.9389142990112305
8350,0.940152645111084
8355,0.9643261432647705
8360,0.9632136821746826
8365,0.962364673614502
8370,0.9637866020202637
8375,0.9741592407226562
8380,0.9635851383209229
8385,0.9669485092163086
8390,0.9335842132568359
8395,0.9562585353851318
8400,0.9456055164337158
8405,0.9544167518615723
8410,0.9563257694244385
8415,0.972865104675293
8420,0.9580059051513672
8425,0.9496805667877197
8430,0.9598920345306396
8435,0.9526424407958984
8440,0.9770028591156006
8445,0.9727838039398193
8450,0.9845807552337646
8455,0.967627763748169
8460,0.9682235717773438
8465,0.9810576438903809
8470,0.9688570499420166
8475,0.9631390571594238
8480,0.9683008193969727
8485,1.0111727714538574
8490,0.9751715660095215
8495,0.978865385055542
8500,0.9714012145996094
8505,0.9715628623962402
8510,0.9784502983093262
8515,0.9797549247741699
8520,0.9800369739532471
8525,0.9833683967590332
8530,0.9772157669067383
8535,0.9802415370941162
8540,0.9830026626586914
8545,0.9839072227478027
8550,0.9880008697509766
8555,0.9989287853240967
8560,0.9962992668151855
8565,1.0078434944152832
8570,1.0195307731628418
8575,1.0789670944213867
8580,1.0099420547485352
8585,1.016998529434204
8590,1.019193172454834
8595,1.0046679973602295
8600,1.0079402923583984
8605,1.0097885131835938
8610,0.997260570526123
8615,1.003704309463501
8620,1.0466206073760986
8625,0.9971270561218262
8630,1.006770372390747
8635,1.0344669818878174
8640,1.0107717514038086
8645,1.0192523002624512
8650,1.0284876823425293
8655,1.0044372081756592
8660,1.0124118328094482
8665,1.017540693283081
8670,1.0193564891815186
8675,1.0186007022857666
8680,1.0118625164031982
8685,1.017317771911621
8690,1.0227863788604736
8695,1.0232934951782227
8700,1.0212996006011963
8705,1.0348308086395264
8710,1.0316169261932373
8715,1.0283770561218262
8720,1.0278735160827637
8725,1.0331659317016602
8730,1.0321335792541504
8735,1.0330839157104492
8740,1.0373075008392334
8745,1.0346293449401855
8750,1.029280185699463
8755,1.0312385559082031
8760,1.0423622131347656
8765,1.0372400283813477
8770,1.04349946975708
8775,1.0363280773162842
8780,1.039039134979248
8785,1.038644552230835
8790,1.0393762588500977
8795,1.0409464836120605
8800,1.0453269481658936
8805,1.0497806072235107
8810,1.043982744216919
8815,1.041426420211792
8820,1.051884651184082
8825,1.0461630821228027
8830,1.047929286956787
8835,1.0462791919708252
8840,1.0565297603607178
8845,1.1347332000732422
8850,1.0697154998779297
8855,1.079552173614502
8860,1.0589327812194824
8865,1.5209760665893555
8870,1.065600872039795
8875,1.0682520866394043
8880,1.0666749477386475
8885,1.0607061386108398
8890,1.068678617477417
8895,1.0713038444519043
8900,1.0802364349365234
8905,1.1377182006835938
8910,1.0875968933105469
8915,1.0943710803985596
8920,1.0768845081329346
8925,1.0730891227722168
8930,1.0847725868225098
8935,1.07545804977417
8940,1.0919382572174072
8945,1.0852386951446533
8950,1.086240291595459
8955,1.0872571468353271
8960,1.0886120796203613
8965,1.089625597000122
8970,1.086864948272705
8975,1.0979037284851074
8980,1.102052927017212
8985,1.1071689128875732
8990,1.1669538021087646
8995,1.1025710105895996
9000,1.1119515895843506
9005,1.1174581050872803
9010,1.1214501857757568
9015,1.1245245933532715
9020,1.105811357498169
9025,1.110426664352417
9030,1.1335105895996094
9035,1.1232471466064453
9040,1.1184322834014893
9045,1.121274471282959
9050,1.116572618484497
9055,1.126131534576416
9060,1.1363334655761719
9065,1.12306547164917
9070,1.1220691204071045
9075,1.1151418685913086
9080,1.123605728149414
9085,1.1208951473236084
9090,1.1218900680541992
9095,1.121849775314331
9100,1.1289851665496826
9105,1.1262617111206055
9110,1.131133794784546
9115,1.1669073104858398
9120,1.1296072006225586
9125,1.1308653354644775
9130,1.1313691139221191
9135,1.1332321166992188
9140,1.1366965770721436
9145,1.1379306316375732
9150,1.139751672744751
9155,1.1449410915374756
9160,1.1444892883300781
9165,1.144770860671997
9170,1.1454062461853027
9175,1.1521601676940918
9180,1.1392712593078613
9185,1.140120267868042
9190,1.1475820541381836
9195,1.1536457538604736
9200,1.1695377826690674
9205,1.1546986103057861
9210,1.1643261909484863
9215,1.160552978515625
9220,1.1498141288757324
9225,1.1850647926330566
9230,1.1680793762207031
9235,1.163485050201416
9240,1.1659555435180664
9245,1.1738393306732178
9250,1.1759891510009766
9255,1.1679913997650146
9260,1.1750116348266602
9265,1.1754412651062012
9270,1.1791870594024658
9275,1.1654083728790283
9280,1.1833324432373047
9285,1.1763997077941895
9290,1.1700098514556885
9295,1.1731562614440918
9300,1.185107707977295
9305,1.1859240531921387
9310,1.176701545715332
9315,1.1840183734893799
9320,1.1912972927093506
9325,1.201908826828003
9330,1.178396224975586
9335,1.1889398097991943
9340,1.2120423316955566
9345,1.19061279296875
9350,1.1997077465057373
9355,1.192373514175415
9360,1.2032806873321533
9365,1.1986174583435059
9370,1.2012195587158203
9375,1.2031941413879395
9380,1.222731351852417
9385,1.2227795124053955
9390,1.227318286895752
9395,1.231031894683838
9400,1.216749668121338
9405,1.2095255851745605
9410,1.2340941429138184
9415,1.2280678749084473
9420,1.207712173461914
9425,1.205934762954712
9430,1.2209041118621826
9435,1.2198681831359863
9440,1.2324070930480957
9445,1.225914716720581
9450,1.2245128154754639
9455,1.2157769203186035
9460,1.2307140827178955
9465,1.229273796081543
9470,1.2186343669891357
9475,1.2621891498565674
9480,1.2368168830871582
9485,1.2391958236694336
9490,1.2428090572357178
9495,1.2523200511932373
9500,1.2503809928894043
9505,1.255638599395752
9510,1.245199203491211
9515,1.230377435684204
9520,1.2513115406036377
9525,1.2468113899230957
9530,1.2527093887329102
9535,1.2521607875823975
9540,1.2545452117919922
9545,1.256899356842041
9550,1.2584385871887207
9555,1.2658812999725342
9560,1.2590255737304688
9565,1.2577662467956543
9570,1.256211757659912
9575,1.2607192993164062
9580,1.2893245220184326
9585,1.2945096492767334
9590,1.282700777053833
9595,1.2579388618469238
9600,1.2692110538482666
9605,1.2683453559875488
9610,1.2908084392547607
9615,1.255014181137085
9620,1.2600607872009277
9625,1.2696080207824707
9630,1.2790565490722656
9635,1.289842128753662
9640,1.2813842296600342
9645,1.2939138412475586
9650,1.2933855056762695
9655,1.2988274097442627
9660,1.2972133159637451
9665,1.2875621318817139
9670,1.4020185470581055
9675,1.2844083309173584
9680,1.3089158535003662
9685,1.2903838157653809
9690,1.289034366607666
9695,1.3063459396362305
9700,1.3053762912750244
9705,1.283543348312378
9710,1.3252646923065186
9715,1.2896008491516113
9720,1.304236650466919
9725,1.3079502582550049
9730,1.3160922527313232
9735,1.2963581085205078
9740,1.2937612533569336
9745,1.313889503479004
9750,1.3002169132232666
9755,1.305863618850708
9760,1.3041226863861084
9765,1.3182621002197266
9770,1.3118069171905518
9775,1.3347103595733643
9780,1.311387538909912
9785,1.3192167282104492
9790,1.322383165359497
9795,1.3563437461853027
9800,1.349519968032837
9805,1.321479320526123
9810,1.3352670669555664
9815,1.3311774730682373
9820,1.355006456375122
9825,1.3355252742767334
9830,1.345405101776123
9835,1.3259851932525635
9840,1.331613302230835
9845,1.330277442932129
9850,1.3343605995178223
9855,1.343991756439209
9860,1.3435373306274414
9865,1.34456205368042
9870,1.369014024734497
9875,1.3398401737213135
9880,1.340925693511963
9885,1.350480556488037
9890,1.344888687133789
9895,1.3519163131713867
9900,1.3652045726776123
9905,1.3683512210845947
9910,1.3671376705169678
9915,1.3668320178985596
9920,1.362123727798462
9925,1.3732373714447021
9930,1.3734130859375
9935,1.3710761070251465
9940,1.3685851097106934
9945,1.3820090293884277
9950,1.3964564800262451
9955,1.3683831691741943
9960,1.3676085472106934
9965,1.3823373317718506
9970,1.364419937133789
9975,1.3634474277496338
9980,1.370760440826416
9985,1.3675172328948975
9990,1.3770568370819092
9995,1.3770575523376465
10000,1.3881723880767822
10005,1.3955492973327637
10010,1.383575677871704
10015,1.3948702812194824
10020,1.395690679550171
10025,1.392608880996704
10030,1.4007632732391357
10035,1.3968360424041748
10040,1.4036056995391846
10045,1.3999130725860596
10050,1.4013843536376953
10055,1.4142720699310303
10060,1.401021957397461
10065,1.406550407409668
10070,1.3969779014587402
10075,1.406059741973877
10080,1.3964598178863525
10085,1.4084155559539795
10090,1.405454158782959
10095,1.4320733547210693
10100,1.4092438220977783
10105,1.412203073501587
10110,1.412032127380371
10115,1.4121472835540771
10120,1.4191317558288574
10125,1.42124342918396
10130,1.4127392768859863
10135,1.4226417541503906
10140,1.4399628639221191
10145,1.4179010391235352
10150,1.42159104347229
10155,1.4251279830932617
10160,1.4502897262573242
10165,1.4336841106414795
10170,1.4408926963806152
10175,1.4219279289245605
10180,1.4212110042572021
10185,1.428725004196167
10190,1.4309561252593994
10195,1.4386038780212402
10200,1.4380462169647217
10205,1.4517483711242676
10210,1.4395709037780762
10215,1.4419739246368408
10220,1.4450573921203613
10225,1.4459099769592285
10230,1.4466192722320557
10235,1.5565714836120605
10240,1.4436216354370117
10245,1.492910385131836
10250,1.4497852325439453
10255,1.452916145324707
10260,1.4593558311462402
10265,1.4533805847167969
10270,1.454423427581787
10275,1.4609317779541016
10280,1.4622077941894531
10285,1.466228723526001
10290,1.4637022018432617
10295,1.497086524963379
10300,1.4584710597991943
10305,1.474548578262329
10310,1.4735338687896729
10315,1.4748001098632812
10320,1.4961659908294678
10325,1.4832112789154053
10330,1.479846477508545
10335,1.4855155944824219
10340,1.4772841930389404
10345,1.481010913848877
10350,1.4798979759216309
10355,1.4876892566680908
10360,1.4841291904449463
10365,1.499342441558838
10370,1.5039949417114258
10375,1.5209343433380127
10380,1.5007505416870117
10385,1.5055301189422607
10390,1.5393917560577393
10395,1.5305888652801514
10400,1.523970365524292
10405,1.5194194316864014
10410,1.5395901203155518
10415,1.5099194049835205
10420,1.5071966648101807
10425,1.5015099048614502
10430,1.5036134719848633
10435,1.5249297618865967
10440,1.5054609775543213
10445,1.5249390602111816
10450,1.5128374099731445
10455,1.5207679271697998
10460,1.520653486251831
10465,1.5212187767028809
10470,1.5280818939208984
10475,1.5430424213409424
10480,1.5382053852081299
10485,1.534895420074463
10490,1.5374393463134766
10495,1.5393321514129639
10500,1.5300614833831787
10505,1.542656660079956
10510,1.549074649810791
10515,1.5405542850494385
10520,1.535231113433838
10525,1.5463075637817383
10530,1.5457830429077148
10535,1.6666808128356934
10540,1.5470271110534668
10545,1.5756170749664307
10550,1.5479474067687988
10555,1.556049108505249
10560,1.5475025177001953
10565,1.5571889877319336
10570,1.544358730316162
10575,1.550079345703125
10580,1.5610158443450928
10585,1.5727708339691162
10590,1.5721571445465088
10595,1.5752160549163818
10600,1.5689756870269775
10605,1.566329002380371
10610,1.5565414428710938
10615,1.566051959991455
10620,1.5633630752563477
10625,1.575932502746582
10630,1.5818877220153809
10635,1.5811104774475098
10640,1.5891342163085938
10645,1.5832023620605469
10650,1.5964386463165283
10655,1.590019941329956
10660,1.5870311260223389
10665,1.5827794075012207
10670,1.576491117477417
10675,1.5892210006713867
10680,1.579932689666748
10685,1.595327615737915
10690,1.5925250053405762
10695,1.6081442832946777
10700,1.5935282707214355
10705,1.5993728637695312
10710,1.6108007431030273
10715,1.619293212890625
10720,1.593679666519165
10725,1.607193946838379
10730,1.6094958782196045
10735,1.613175630569458
10740,1.6075439453125
10745,1.6162238121032715
10750,1.6371426582336426
10755,1.6059284210205078
10760,1.613952875137329
10765,1.6140401363372803
10770,1.6086580753326416
10775,1.6121728420257568
10780,1.6076581478118896
10785,1.6265299320220947
10790,1.6115756034851074
10795,1.6181633472442627
10800,1.6272099018096924
10805,1.6235480308532715
10810,1.623748779296875
10815,1.632049560546875
10820,1.6308295726776123
10825,1.6320364475250244
10830,1.6271545886993408
10835,1.6429526805877686
10840,1.659724235534668
10845,1.6469268798828125
10850,1.6393508911132812
10855,1.6439735889434814
10860,1.686521053314209
10865,1.6484119892120361
10870,1.6503758430480957
10875,1.6540272235870361
10880,1.6563715934753418
10885,1.6505203247070312
10890,1.7610564231872559
10895,1.6614658832550049
10900,1.6733191013336182
10905,1.6643054485321045
10910,1.6734511852264404
10915,1.659099817276001
10920,1.6643424034118652
10925,1.681581735610962
10930,1.6809606552124023
10935,1.7052679061889648
10940,1.672825574874878
10945,1.680173635482788
10950,1.6847360134124756
10955,1.672666311264038
10960,1.6748020648956299
10965,1.706481695175171
10970,1.6765964031219482
10975,1.6739797592163086
10980,1.6814296245574951
10985,1.6790685653686523
10990,1.7286911010742188
10995,1.680243730545044
11000,1.6842725276947021
11005,1.6864445209503174
11010,1.6756682395935059
11015,1.692298412322998
11020,1.6887001991271973
11025,1.7377073764801025
11030,1.7127876281738281
11035,1.6997649669647217
11040,1.703648567199707
11045,1.7002503871917725
11050,1.6987144947052002
11055,1.697504997253418
11060,1.696711778640747
11065,1.698941946029663
11070,1.6995294094085693
11075,1.7150053977966309
11080,1.7122423648834229
11085,1.711724042892456
11090,1.7168688774108887
11095,1.710634469985962
11100,1.726879358291626
11105,1.7155377864837646
11110,1.716717004776001
11115,1.7252731323242188
11120,1.7322916984558105
11125,1.7342183589935303
11130,1.7346022129058838
11135,1.7363102436065674
11140,1.7419607639312744
11145,1.7574870586395264
11150,1.7250196933746338
11155,1.7871854305267334
11160,1.774491310119629
11165,1.7368671894073486
11170,1.7398908138275146
11175,1.7357370853424072
11180,1.7546360492706299
11185,1.7512483596801758
11190,1.773317575454712
11195,1.7729740142822266
11200,1.7689313888549805
11205,1.7571258544921875
11210,1.7780444622039795
11215,1.780200481414795
11220,1.7667741775512695
11225,1.7605829238891602
11230,1.7624402046203613
11235,1.7554399967193604
11240,1.7731952667236328
11245,1.7951219081878662
11250,1.7665531635284424
11255,1.7734172344207764
11260,1.937922716140747
11265,1.7935607433319092
11270,1.8017065525054932
11275,1.7939512729644775
11280,1.8002054691314697
11285,1.8261213302612305
11290,1.7847404479980469
11295,1.7954635620117188
11300,1.8083982467651367
11305,1.7893400192260742
11310,1.8014578819274902
11315,1.783531665802002
11320,1.8004379272460938
11325,1.7931523323059082
11330,1.792492151260376
11335,1.782249927520752
11340,1.7914879322052002
11345,1.7982966899871826
11350,1.8010492324829102
11355,1.832993745803833
11360,1.8103532791137695
11365,1.8320527076721191
11370,1.803285837173462
11375,1.8440771102905273
11380,1.8072302341461182
11385,1.8205373287200928
11390,1.82454252243042
11395,1.8193707466125488
11400,1.8727202415466309
11405,1.8219752311706543
11410,1.8245885372161865
11415,1.8205697536468506
11420,1.8197238445281982
11425,1.8246533870697021
11430,1.820838212966919
11435,1.8304708003997803
11440,1.8289539813995361
11445,1.8682518005371094
11450,1.8348088264465332
11455,1.8334741592407227
11460,1.8390703201293945
11465,1.8315815925598145
11470,1.8356120586395264
11475,1.8268203735351562
11480,1.8432958126068115
11485,1.8241138458251953
11490,1.8430774211883545
11495,1.845963716506958
11500,1.8424389362335205
11505,1.845184564590454
11510,1.8555731773376465
11515,1.8550467491149902
11520,1.8877546787261963
11525,1.871354579925537
11530,1.8624160289764404
11535,1.852301836013794
11540,1.8813908100128174
11545,1.8793842792510986
11550,1.8911521434783936
11555,1.8955543041229248
11560,1.8966929912567139
11565,1.8774423599243164
11570,1.875218152999878
11575,1.95564603805542
11580,1.8915176391601562
11585,1.8900370597839355
11590,1.8926186561584473
11595,1.8829877376556396
11600,1.9131743907928467
11605,1.9264249801635742
11610,1.8966574668884277
11615,1.9079294204711914
11620,1.9034361839294434
11625,1.9171502590179443
11630,1.9193806648254395
11635,1.9272797107696533
11640,1.932520866394043
11645,1.8859922885894775
11650,1.895350456237793
11655,1.9001555442810059
11660,1.9064431190490723
11665,1.927027702331543
11670,1.9108521938323975
11675,1.9098687171936035
11680,1.9103705883026123
11685,1.9117918014526367
11690,1.9227707386016846
11695,1.9073162078857422
11700,1.9139404296875
11705,1.917297124862671
11710,1.9261517524719238
11715,1.9327352046966553
11720,1.9005794525146484
11725,1.9131824970245361
11730,1.9314813613891602
11735,1.931436538696289
11740,1.933960199356079
11745,1.9340283870697021
11750,1.932497262954712
11755,1.9730634689331055
11760,1.9702205657958984
11765,1.9514293670654297
11770,1.9599802494049072
11775,1.9689946174621582
11780,1.9649224281311035
