CARIMBO DE DATA/HORA,LINK DA CASA,VALOR DA CASA,BAIRRO,VALOR DO IMÓVEL ,NÚMERO DE QUARTOS,NÚMERO DE BANHEIROS,TAMANHO DO TERRENO,TEM EDÍCULA?,ZONA,EDICULA,Preço da area,,,,BAIRROS
6/25/2023 10:25:31,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-da-Fraternidade-2/20625,350000,Residencial Fraternidade 2,300-350 mil,2,2,240,Não,SUL,0,"R$ 1,458.33",,,,"Residencial Fraternidade 2, São José do Rio Preto"
6/25/2023 10:26:38,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-da-Fraternidade/23554,185000,Residencial Fraternidade,Até 250 mil,2,1,200,Não,SUL,0,R$ 925.00,,,,"Residencial Fraternidade, São José do Rio Preto"
6/25/2023 10:27:16,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-da-Fraternidade/22960,380000,Residencial Fraternidade,350-400 mil,3,3,200,Não,SUL,0,"R$ 1,900.00",,,,"Residencial Fraternidade, São José do Rio Preto"
6/25/2023 10:28:38,https://wwwredentoracombr/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Quinta-das-Paineiras/24027,1500000,Parque Quinta Das Paineiras,Mais que 400 mil,3,2,722,Não,SUL,0,"R$ 2,077.56",,,,"Parque Quinta Das Paineiras, São José do Rio Preto"
6/25/2023 10:29:13,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Quinta-das-Paineiras/23496,800000,Parque Quinta Das Paineiras,Mais que 400 mil,3,3,456,Sim,SUL,1,"R$ 1,754.39",,,,"Parque Quinta Das Paineiras, São José do Rio Preto"
6/25/2023 10:29:56,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Quinta-das-Paineiras/18003,690000,Parque Quinta Das Paineiras,Mais que 400 mil,3,4,360,Não,SUL,0,"R$ 1,916.67",,,,"Parque Quinta Das Paineiras, São José do Rio Preto"
6/25/2023 10:30:51,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Quinta-das-Paineiras/8671,780000,Parque Quinta Das Paineiras,Mais que 400 mil,3,5,360,Não,SUL,0,"R$ 2,166.67",,,,"Parque Quinta Das Paineiras, São José do Rio Preto"
6/25/2023 10:31:57,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Nova-Redentora/22068,1200000,Nova Redentora,Mais que 400 mil,3,5,300,Não,SUL,0,"R$ 4,000.00",,,,"Nova Redentora, São José do Rio Preto"
6/25/2023 10:32:31,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Nova-Redentora/11893,650000,Nova Redentora,Mais que 400 mil,3,2,300,Não,SUL,0,"R$ 2,166.67",,,,"Nova Redentora, São José do Rio Preto"
6/25/2023 10:51:23,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Loteamento-Parque-dos-Passaros/6578,900000,Loteamento Parque Dos Passaros,Mais que 400 mil,3,5,1150,Sim,SUL,1,R$ 782.61,,,,"Loteamento Parque Dos Passaros, São José do Rio Preto"
6/25/2023 10:53:19,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Vivendas/24076,1260000,Jardim Vivendas,Mais que 400 mil,3,4,450,Sim,SUL,1,"R$ 2,800.00",,,,"Jardim Vivendas, São José do Rio Preto"
6/25/2023 10:53:57,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Vivendas/20379,1300000,Jardim Vivendas,Mais que 400 mil,4,5,450,Não,SUL,0,"R$ 2,888.89",,,,"Jardim Vivendas, São José do Rio Preto"
6/25/2023 10:54:33,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Vivendas/8650,2000000,Jardim Vivendas,Mais que 400 mil,4,3,450,Não,SUL,0,"R$ 4,444.44",,,,"Jardim Vivendas, São José do Rio Preto"
6/25/2023 10:55:08,https://wwwredentoracombr/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Vivendas/6506,1400000,Jardim Vivendas,Mais que 400 mil,3,4,450,Não,SUL,0,"R$ 3,111.11",,,,"Jardim Vivendas, São José do Rio Preto"
6/25/2023 10:55:53,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Viena/17976,520000,Jardim Viena,Mais que 400 mil,4,5,360,Sim,SUL,1,"R$ 1,444.44",,,,"Jardim Viena, São José do Rio Preto"
6/25/2023 10:56:29,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Viena/1899,480000,Jardim Viena,Mais que 400 mil,3,3,360,Não,SUL,0,"R$ 1,333.33",,,,"Jardim Viena, São José do Rio Preto"
6/25/2023 10:59:07,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Tarraf/17850,850000,Jardim Tarraf,Mais que 400 mil,4,4,525,Não,SUL,0,"R$ 1,619.05",,,,"Jardim Tarraf, São José do Rio Preto"
6/25/2023 10:59:53,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Tarraf/14951,1650000,Jardim Tarraf,Mais que 400 mil,4,6,1057,Não,SUL,0,"R$ 1,561.02",,,,"Jardim Tarraf, São José do Rio Preto"
6/25/2023 11:00:32,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Tarraf/1972,1500000,Jardim Tarraf,Mais que 400 mil,4,8,912,Não,SUL,0,"R$ 1,644.74",,,,"Jardim Tarraf, São José do Rio Preto"
6/25/2023 11:01:06,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Tarraf/1881,1400000,Jardim Tarraf,Mais que 400 mil,4,7,590,Não,SUL,0,"R$ 2,372.88",,,,"Jardim Tarraf, São José do Rio Preto"
6/25/2023 11:01:56,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santa-Maria/22023,390000,Jardim Santa Maria,350-400 mil,2,2,160,Não,SUL,0,"R$ 2,437.50",,,,"Jardim Santa Maria, São José do Rio Preto"
6/25/2023 11:02:56,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santa-Catarina/21236,700000,Jardim Santa Catarina,Mais que 400 mil,3,4,384,Sim,SUL,1,"R$ 1,822.92",,,,"Jardim Santa Catarina, São José do Rio Preto"
6/25/2023 11:03:26,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santa-Catarina/19006,495000,Jardim Santa Catarina,Mais que 400 mil,4,4,432,Sim,SUL,1,"R$ 1,145.83",,,,"Jardim Santa Catarina, São José do Rio Preto"
6/25/2023 11:04:00,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santa-Catarina/18207,750000,Jardim Santa Catarina,Mais que 400 mil,3,4,400,Não,SUL,0,"R$ 1,875.00",,,,"Jardim Santa Catarina, São José do Rio Preto"
6/25/2023 11:04:54,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Santa-Catarina/17300,300000,Jardim Santa Catarina,Mais que 400 mil,3,2,144,Não,SUL,0,"R$ 2,083.33",,,,"Jardim Santa Catarina, São José do Rio Preto"
6/25/2023 11:06:03,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Bom-Jardim/13962,380000,Bom Jardim,350-400 mil,4,3,360,Sim,SUL,1,"R$ 1,055.56",,,,"Bom Jardim, São José do Rio Preto"
6/25/2023 11:07:17,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Ouro-Verde/23162,380000,Jardim Ouro Verde,350-400 mil,4,3,300,Sim,SUL,1,"R$ 1,266.67",,,,"Jardim Ouro Verde, São José do Rio Preto"
6/19/2023 19:20:35,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Cecap/16648,480000,Cecap,Mais que 400 mil,4,2,287,Não,NORTE,0,"R$ 1,672.47",,,,"Cecap, São José do Rio Preto"
6/19/2023 19:21:54,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Cecap/11556,240000,Cecap,Até 250 mil,3,2,200,Não,NORTE,0,"R$ 1,200.00",,,,"Cecap, São José do Rio Preto"
6/19/2023 19:23:06,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Conjunto-Habitacional-Costa-do-Sol/16685,370000,Costa Do Sol,350-400 mil,3,2,200,Não,NORTE,0,"R$ 1,850.00",,,,"Costa Do Sol, São José do Rio Preto"
6/19/2023 19:24:04,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Conjunto-Habitacional-Costa-do-Sol/3384,280000,Costa Do Sol,250-300 mil,2,1,200,Não,NORTE,0,"R$ 1,400.00",,,,"Costa Do Sol, São José do Rio Preto"
6/19/2023 19:24:56,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Conjunto-Habitacional-Costa-do-Sol/14163,470000,Costa Do Sol,Mais que 400 mil,3,2,200,Não,NORTE,0,"R$ 2,350.00",,,,"Costa Do Sol, São José do Rio Preto"
6/19/2023 19:25:51,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/23550,320000,Eldorado,300-350 mil,3,2,215,Não,NORTE,0,"R$ 1,488.37",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:27:36,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/23252,380000,Eldorado,350-400 mil,3,3,253,Não,NORTE,0,"R$ 1,501.98",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:28:45,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/23308,320000,Eldorado,300-350 mil,3,2,253,Não,NORTE,0,"R$ 1,264.82",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:29:36,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/20885,250000,Eldorado,250-300 mil,3,2,253,Não,NORTE,0,R$ 988.14,,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:31:27,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/21158,400000,Eldorado,350-400 mil,3,3,253,Não,NORTE,0,"R$ 1,581.03",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:32:13,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/20700,260000,Eldorado,250-300 mil,3,3,247,Sim,NORTE,1,"R$ 1,052.63",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:34:29,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/19597,450000,Eldorado,Mais que 400 mil,3,5,260,Não,NORTE,0,"R$ 1,730.77",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:35:31,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/20423,280000,Eldorado,250-300 mil,3,2,250,Não,NORTE,0,"R$ 1,120.00",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:36:25,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/18253,430000,Eldorado,Mais que 400 mil,3,3,353,Sim,NORTE,1,"R$ 1,218.13",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:37:04,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/18580,440000,Eldorado,Mais que 400 mil,4,3,392,Sim,NORTE,1,"R$ 1,122.45",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:38:18,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Eldorado/17537,330000,Eldorado,300-350 mil,3,3,275,Não,NORTE,0,"R$ 1,200.00",,,,"Eldorado, São José do Rio Preto"
6/19/2023 19:39:09,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Antunes/22204,320000,Jardim Antunes,300-350 mil,2,1,200,Não,NORTE,0,"R$ 1,600.00",,,,"Jardim Antunes, São José do Rio Preto"
6/19/2023 19:39:54,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Antunes/13910,280000,Jardim Antunes,250-300 mil,3,2,200,Não,NORTE,0,"R$ 1,400.00",,,,"Jardim Antunes, São José do Rio Preto"
6/19/2023 19:40:44,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Arroyo/20465,320000,Jardim Arroyo,300-350 mil,4,3,236,Não,NORTE,0,"R$ 1,355.93",,,,"Jardim Arroyo, São José do Rio Preto"
6/19/2023 19:41:31,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Arroyo/942,380000,Jardim Arroyo,350-400 mil,3,3,200,Não,NORTE,0,"R$ 1,900.00",,,,"Jardim Arroyo, São José do Rio Preto"
6/19/2023 19:42:28,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Bianco/14799,350000,Jardim Bianco,350-400 mil,3,2,200,Não,NORTE,0,"R$ 1,750.00",,,,"Jardim Bianco, São José do Rio Preto"
6/19/2023 19:43:27,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Bianco/996,465000,Jardim Bianco,Mais que 400 mil,3,2,205,Não,NORTE,0,"R$ 2,268.29",,,,"Jardim Bianco, São José do Rio Preto"
6/19/2023 19:45:27,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Lucia/18740,265000,Jardim Maria Lucia,250-300 mil,3,1,200,Não,NORTE,0,"R$ 1,325.00",,,,"Jardim Maria Lucia, São José do Rio Preto"
6/19/2023 19:46:11,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Maria-Lucia/3511,230000,Jardim Maria Lucia,Até 250 mil,3,1,220,Não,NORTE,0,"R$ 1,045.45",,,,"Jardim Maria Lucia, São José do Rio Preto"
6/19/2023 19:47:08,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/21181,320000,Jardim Nunes,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,600.00",,,,"Jardim Nunes, São José do Rio Preto"
6/20/2023 18:55:32,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/22266,380000,Nato Vetorasso,350-400 mil,3,3,293,Não,NORTE,0,"R$ 1,296.93",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 18:56:26,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/21767,399000,Nato Vetorasso,350-400 mil,2,3,200,Não,NORTE,0,"R$ 1,995.00",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 18:57:10,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/21578,430000,Nato Vetorasso,Mais que 400 mil,3,3,288,Não,NORTE,0,"R$ 1,493.06",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 18:57:58,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/19440,315000,Nato Vetorasso,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,575.00",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 18:58:43,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/21549,390000,Nato Vetorasso,350-400 mil,3,2,200,Não,NORTE,0,"R$ 1,950.00",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 18:59:26,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/19069,325000,Nato Vetorasso,300-350 mil,2,2,200,Não,NORTE,0,"R$ 1,625.00",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 19:00:08,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/14297,390000,Nato Vetorasso,350-400 mil,3,2,200,Não,NORTE,0,"R$ 1,950.00",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 19:00:53,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Nato-Vetorasso/3446,400000,Nato Vetorasso,350-400 mil,3,3,200,Não,NORTE,0,"R$ 2,000.00",,,,"Nato Vetorasso, São José do Rio Preto"
6/20/2023 19:02:16,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Morada-do-Sol/20613,310000,Morada Do Sol,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,550.00",,,,"Morada Do Sol, São José do Rio Preto"
6/20/2023 19:02:53,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Morada-do-Sol/20586,375000,Morada Do Sol,350-400 mil,3,3,200,Não,NORTE,0,"R$ 1,875.00",,,,"Morada Do Sol, São José do Rio Preto"
6/20/2023 19:03:46,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Morada-do-Sol/13777,350000,Morada Do Sol,300-350 mil,3,2,330,Não,NORTE,0,"R$ 1,060.61",,,,"Morada Do Sol, São José do Rio Preto"
6/20/2023 19:04:54,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Solo-Sagrado/21483,190000,Solo Sagrado,Até 250 mil,3,2,200,Sim,NORTE,1,R$ 950.00,,,,"Solo Sagrado, São José do Rio Preto"
6/20/2023 19:05:38,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Solo-Sagrado/5180,250000,Solo Sagrado,Até 250 mil,3,2,200,Não,NORTE,0,"R$ 1,250.00",,,,"Solo Sagrado, São José do Rio Preto"
6/20/2023 19:06:17,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Solo-Sagrado/7396,240000,Solo Sagrado,Até 250 mil,4,2,200,Não,NORTE,0,"R$ 1,200.00",,,,"Solo Sagrado, São José do Rio Preto"
6/20/2023 19:08:36,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Gabriela/17276,250000,Residencial Gabriela,Até 250 mil,3,3,200,Não,NORTE,0,"R$ 1,250.00",,,,"Residencial Gabriela, São José do Rio Preto"
6/20/2023 19:09:36,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Gabriela/1240,260000,Residencial Gabriela,250-300 mil,3,3,200,Não,NORTE,0,"R$ 1,300.00",,,,"Residencial Gabriela, São José do Rio Preto"
6/20/2023 19:10:50,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Gabriela/1427,330000,Residencial Gabriela,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,650.00",,,,"Residencial Gabriela, São José do Rio Preto"
6/20/2023 19:12:13,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-Dom-Lafayete-Libanio/22902,425000,Dom Lafayete,Mais que 400 mil,3,2,162,Não,NORTE,0,"R$ 2,623.46",,,,"Dom Lafayete, São José do Rio Preto"
6/20/2023 19:12:51,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-Dom-Lafayete-Libanio/19864,370000,Dom Lafayete,350-400 mil,4,5,180,Não,NORTE,0,"R$ 2,055.56",,,,"Dom Lafayete, São José do Rio Preto"
6/20/2023 19:14:21,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-Dom-Lafayete-Libanio/18413,249900,Dom Lafayete,Até 250 mil,3,2,210,Não,NORTE,0,"R$ 1,190.00",,,,"Dom Lafayete, São José do Rio Preto"
6/20/2023 19:15:58,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-Dom-Lafayete-Libanio/12605,450000,Dom Lafayete,Mais que 400 mil,3,2,360,Sim,NORTE,1,"R$ 1,250.00",,,,"Dom Lafayete, São José do Rio Preto"
6/20/2023 19:16:56,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-Residencial-Dom-Lafayete-Libanio/21157,350000,Dom Lafayete,350-400 mil,3,2,121,Não,NORTE,0,"R$ 2,892.56",,,,"Dom Lafayete, São José do Rio Preto"
6/20/2023 19:18:01,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-das-Aroeiras/20362,360000,Parque Das Aroeiras,350-400 mil,3,3,200,Não,NORTE,0,"R$ 1,800.00",,,,"Parque Das Aroeiras, São José do Rio Preto"
6/20/2023 19:18:44,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-das-Aroeiras/16626,270000,Parque Das Aroeiras,250-300 mil,3,2,200,Não,NORTE,0,"R$ 1,350.00",,,,"Parque Das Aroeiras, São José do Rio Preto"
6/20/2023 19:19:28,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-das-Aroeiras/16625,300000,Parque Das Aroeiras,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,500.00",,,,"Parque Das Aroeiras, São José do Rio Preto"
6/20/2023 19:20:09,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-das-Aroeiras/11962,380000,Parque Das Aroeiras,350-400 mil,3,2,251,Sim,NORTE,1,"R$ 1,513.94",,,,"Parque Das Aroeiras, São José do Rio Preto"
6/20/2023 19:20:53,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Parque-das-Aroeiras/1768,250000,Parque Das Aroeiras,250-300 mil,3,2,200,Não,NORTE,0,"R$ 1,250.00",,,,"Parque Das Aroeiras, São José do Rio Preto"
6/22/2023 11:26:27,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Antunes/24111,280000,Jardim Antunes,250-300 mil,3,2,200,Não,NORTE,0,"R$ 1,400.00",,,,"Jardim Antunes, São José do Rio Preto"
6/22/2023 11:27:44,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Asturias/21226,320000,Jardim Asturias,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,600.00",,,,"Jardim Asturias, São José do Rio Preto"
6/22/2023 11:28:34,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Asturias/19158,240000,Jardim Asturias,Até 250 mil,4,3,200,Não,NORTE,0,"R$ 1,200.00",,,,"Jardim Asturias, São José do Rio Preto"
6/22/2023 11:29:16,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Asturias/17011,430000,Jardim Asturias,Mais que 400 mil,3,3,200,Não,NORTE,0,"R$ 2,150.00",,,,"Jardim Asturias, São José do Rio Preto"
6/22/2023 11:31:00,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Caetano-II/20809,235000,Jardim Caetano 2,Até 250 mil,3,2,200,Não,NORTE,0,"R$ 1,175.00",,,,"Jardim Caetano 2, São José do Rio Preto"
6/22/2023 11:31:35,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Caetano-II/16838,270000,Jardim Caetano 2,250-300 mil,3,2,207,Não,NORTE,0,"R$ 1,304.35",,,,"Jardim Caetano 2, São José do Rio Preto"
6/22/2023 11:32:24,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-das-Oliveiras/21881,300000,Jardim Das Oliveiras,300-350 mil,3,2,250,Não,NORTE,0,"R$ 1,200.00",,,,"Jardim Das Oliveiras, São José do Rio Preto"
6/22/2023 11:33:18,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-das-Oliveiras/23610,250000,Jardim Das Oliveiras,250-300 mil,2,2,200,Não,NORTE,0,"R$ 1,250.00",,,,"Jardim Das Oliveiras, São José do Rio Preto"
6/22/2023 11:34:07,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Gisette/17046,400000,Jardim Gisette,Mais que 400 mil,3,2,200,Não,NORTE,0,"R$ 2,000.00",,,,"Jardim Gisette, São José do Rio Preto"
6/22/2023 11:34:52,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Gisette/13781,360000,Jardim Gisette,350-400 mil,3,3,200,Não,NORTE,0,"R$ 1,800.00",,,,"Jardim Gisette, São José do Rio Preto"
6/22/2023 11:35:32,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Gisette/4977,280000,Jardim Gisette,250-300 mil,3,3,200,Não,NORTE,0,"R$ 1,400.00",,,,"Jardim Gisette, São José do Rio Preto"
6/22/2023 11:36:26,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Gisette/19894,190000,Jardim Gisette,Até 250 mil,3,2,248,Não,NORTE,0,R$ 766.13,,,,"Jardim Gisette, São José do Rio Preto"
6/22/2023 13:12:31,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Itapema/23803,370000,Jardim Itapema,350-400 mil,3,3,336,Não,NORTE,0,"R$ 1,101.19",,,,"Jardim Itapema, São José do Rio Preto"
6/22/2023 13:13:10,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Itapema/24282,390000,Jardim Itapema,350-400 mil,3,2,360,Sim,NORTE,1,"R$ 1,083.33",,,,"Jardim Itapema, São José do Rio Preto"
6/22/2023 13:18:22,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/23444,280000,Jardim Nunes,250-300 mil,3,2,200,Não,NORTE,0,"R$ 1,400.00",,,,"Jardim Nunes, São José do Rio Preto"
6/22/2023 13:19:36,https://wwwredentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/19330,345000,Jardim Nunes,300-350 mil,3,2,200,Não,NORTE,0,"R$ 1,725.00",,,,"Jardim Nunes, São José do Rio Preto"
6/22/2023 13:20:24,https://redentoracombr/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Jardim-Nunes/18141,250000,Jardim Nunes,250-300 mil,2,2,200,Não,NORTE,0,"R$ 1,250.00",,,,"Jardim Nunes, São José do Rio Preto"
